sr b Me
1.949611164440789191e+00 1.517431412172675387e+01 8.608540719574266475e+00
1.952408565709331301e+00 1.515244401153968568e+01 8.616365184834023694e+00
1.955206466293972323e+00 1.513063050381920682e+01 8.624183852263444194e+00
1.958004866646291253e+00 1.510887339220601255e+01 8.631996718341934383e+00
1.960803767216991123e+00 1.508717247128878292e+01 8.639803779574821263e+00
1.963603168455899661e+00 1.506552753659906685e+01 8.647605032493231647e+00
1.966403070811971299e+00 1.504393838460617516e+01 8.655400473654001559e+00
1.969203474733286718e+00 1.502240481271218897e+01 8.663190099639535902e+00
1.972004380667053747e+00 1.500092661924686155e+01 8.670973907057719643e+00
1.974805789059608907e+00 1.497950360346268361e+01 8.678751892541800572e+00
1.977607700356419196e+00 1.495813556552984203e+01 8.686524052750296931e+00
1.980410115002080085e+00 1.493682230653137033e+01 8.694290384366865965e+00
1.983213033440319517e+00 1.491556362845819450e+01 8.702050884100209771e+00
1.986016456113996576e+00 1.489435933420424973e+01 8.709805548683982934e+00
1.988820383465103481e+00 1.487320922756166652e+01 8.717554374876659296e+00
1.991624815934766923e+00 1.485211311321591054e+01 8.725297359461457347e+00
1.994429753963247620e+00 1.483107079674102735e+01 8.733034499246215887e+00
1.997235197989942090e+00 1.481008208459487108e+01 8.740765791063303425e+00
2.000041148453383322e+00 1.478914678411435624e+01 8.748491231769516929e+00
2.002847605791242103e+00 1.476826470351077703e+01 8.756210818245968142e+00
2.005654570440328133e+00 1.474743565186511418e+01 8.763924547398003639e+00
2.008462042836589578e+00 1.472665943912337205e+01 8.771632416155098255e+00
2.011270023415115737e+00 1.470593587609201691e+01 8.779334421470741390e+00
2.014078512610136595e+00 1.468526477443330691e+01 8.787030560322364181e+00
2.016887510855025045e+00 1.466464594666077126e+01 8.794720829711227594e+00
2.019697018582296888e+00 1.464407920613467695e+01 8.802405226662324722e+00
2.022507036223612609e+00 1.462356436705747775e+01 8.810083748224304401e+00
2.025317564209776933e+00 1.460310124446937152e+01 8.817756391469346866e+00
2.028128602970741490e+00 1.458268965424381491e+01 8.825423153493098027e+00
2.030940152935605258e+00 1.456232941308310380e+01 8.833084031414557558e+00
2.033752214532615010e+00 1.454202033851396969e+01 8.840739022375995404e+00
2.036564788189166197e+00 1.452176224888317968e+01 8.848388123542857642e+00
2.039377874331806062e+00 1.450155496335321814e+01 8.856031332103679432e+00
2.042191473386230527e+00 1.448139830189792931e+01 8.863668645269980217e+00
2.045005585777289525e+00 1.446129208529823096e+01 8.871300060276192667e+00
2.047820211928986112e+00 1.444123613513783511e+01 8.878925574379561425e+00
2.050635352264476907e+00 1.442123027379899547e+01 8.886545184860064950e+00
2.053451007206073431e+00 1.440127432445827260e+01 8.894158889020317815e+00
2.056267177175243877e+00 1.438136811108236479e+01 8.901766684185478340e+00
2.059083862592614000e+00 1.436151145842389809e+01 8.909368567703188191e+00
2.061901063877967122e+00 1.434170419201729629e+01 8.916964536943448039e+00
2.064718781450246343e+00 1.432194613817464557e+01 8.924554589298573148e+00
2.067537015727554550e+00 1.430223712398158931e+01 8.932138722183083246e+00
2.070355767127156188e+00 1.428257697729327624e+01 8.939716933033610147e+00
2.073175036065479038e+00 1.426296552673026063e+01 8.947289219308851571e+00
2.075994822958112884e+00 1.424340260167452143e+01 8.954855578489452128e+00
2.078815128219812625e+00 1.422388803226543352e+01 8.962416008077930485e+00
2.081635952264498268e+00 1.420442164939577978e+01 8.969970505598615418e+00
2.084457295505257157e+00 1.418500328470780580e+01 8.977519068597533902e+00
2.087279158354343078e+00 1.416563277058928882e+01 8.985061694642364927e+00
2.090101541223180259e+00 1.414630994016960663e+01 8.992598381322327583e+00
2.092924444522360261e+00 1.412703462731586335e+01 9.000129126248131328e+00
2.095747868661647306e+00 1.410780666662902938e+01 9.007653927051865850e+00
2.098571814049976503e+00 1.408862589344008498e+01 9.015172781386953105e+00
2.101396281095456509e+00 1.406949214380619928e+01 9.022685686928047843e+00
2.104221270205369532e+00 1.405040525450695554e+01 9.030192641370977213e+00
2.107046781786172218e+00 1.403136506304054443e+01 9.037693642432643060e+00
2.109872816243498317e+00 1.401237140762003541e+01 9.045188687850973963e+00
2.112699373982157347e+00 1.399342412716963757e+01 9.052677775384823988e+00
2.115526455406138595e+00 1.397452306132098165e+01 9.060160902813908734e+00
2.118354060918609783e+00 1.395566805040945013e+01 9.067638067938736057e+00
2.121182190921918842e+00 1.393685893547050192e+01 9.075109268580515476e+00
2.124010845817595250e+00 1.391809555823602373e+01 9.082574502581113762e+00
2.126840026006350470e+00 1.389937776113072587e+01 9.090033767802946585e+00
2.129669731888081063e+00 1.388070538726851666e+01 9.097487062128934099e+00
2.132499963861866465e+00 1.386207828044893908e+01 9.104934383462412129e+00
2.135330722325972541e+00 1.384349628515361097e+01 9.112375729727064666e+00
2.138162007677851584e+00 1.382495924654268116e+01 9.119811098866867027e+00
2.140993820314144536e+00 1.380646701045130698e+01 9.127240488845993482e+00
2.143826160630680544e+00 1.378801942338617614e+01 9.134663897648758635e+00
2.146659029022478737e+00 1.376961633252200912e+01 9.142081323279553473e+00
2.149492425883749114e+00 1.375125758569812007e+01 9.149492763762754777e+00
2.152326351607894761e+00 1.373294303141497075e+01 9.156898217142687812e+00
2.155160806587510969e+00 1.371467251883075278e+01 9.164297681483535740e+00
2.157995791214387893e+00 1.369644589775800014e+01 9.171691154869272111e+00
2.160831305879511444e+00 1.367826301866021232e+01 9.179078635403611131e+00
2.163667350973062398e+00 1.366012373264850410e+01 9.186460121209913510e+00
2.166503926884420839e+00 1.364202789147823758e+01 9.193835610431145611e+00
2.169341034002165269e+00 1.362397534754574657e+01 9.201205101229801286e+00
2.172178672714072611e+00 1.360596595388501662e+01 9.208568591787839708e+00
2.175016843407121758e+00 1.358799956416440580e+01 9.215926080306619639e+00
2.177855546467493131e+00 1.357007603268339047e+01 9.223277565006831935e+00
2.180694782280570010e+00 1.355219521436933228e+01 9.230623044128435595e+00
2.183534551230939424e+00 1.353435696477423278e+01 9.237962515930608021e+00
2.186374853702395260e+00 1.351656114007155729e+01 9.245295978691654426e+00
2.189215690077934706e+00 1.349880759705303390e+01 9.252623430708966978e+00
2.192057060739764474e+00 1.348109619312550223e+01 9.259944870298953745e+00
2.194898966069298574e+00 1.346342678630773726e+01 9.267260295796983627e+00
2.197741406447160983e+00 1.344579923522735854e+01 9.274569705557313526e+00
2.200584382253186533e+00 1.342821339911769307e+01 9.281873097953029728e+00
2.203427893866420462e+00 1.341066913781468628e+01 9.289170471375998162e+00
2.206271941665121528e+00 1.339316631175383776e+01 9.296461824236786242e+00
2.209116526026762006e+00 1.337570478196713175e+01 9.303747154964614907e+00
2.211961647328029468e+00 1.335828441008000134e+01 9.311026462007296445e+00
2.214807305944826776e+00 1.334090505830831042e+01 9.318299743831177651e+00
2.217653502252274311e+00 1.332356658945534456e+01 9.325566998921061668e+00
2.220500236624709967e+00 1.330626886690883559e+01 9.332828225780184894e+00
2.223347509435691371e+00 1.328901175463796491e+01 9.340083422930122836e+00
2.226195321057995891e+00 1.327179511719044491e+01 9.347332588910752804e+00
2.229043671863623288e+00 1.325461881968955602e+01 9.354575722280188188e+00
2.231892562223793508e+00 1.323748272783124413e+01 9.361812821614726943e+00
2.234741992508952002e+00 1.322038670788121806e+01 9.369043885508787639e+00
2.237591963088768399e+00 1.320333062667205049e+01 9.376268912574854397e+00
2.240442474332136946e+00 1.318631435160032161e+01 9.383487901443430701e+00
2.243293526607180066e+00 1.316933775062377165e+01 9.390700850762966567e+00
2.246145120281246577e+00 1.315240069225844977e+01 9.397907759199815914e+00
2.248997255720913913e+00 1.313550304557591097e+01 9.405108625438170833e+00
2.251849933291991235e+00 1.311864468020039709e+01 9.412303448180020737e+00
2.254703153359517653e+00 1.310182546630606559e+01 9.419492226145081304e+00
2.257556916287763560e+00 1.308504527461421674e+01 9.426674958070755395e+00
2.260411222440233292e+00 1.306830397639052066e+01 9.433851642712062002e+00
2.263266072179664690e+00 1.305160144344230311e+01 9.441022278841595394e+00
2.266121465868032647e+00 1.303493754811579741e+01 9.448186865249475375e+00
2.268977403866546005e+00 1.301831216329345686e+01 9.455345400743286888e+00
2.271833886535651992e+00 1.300172516239126352e+01 9.462497884148010741e+00
2.274690914235036665e+00 1.298517641935602818e+01 9.469644314306007615e+00
2.277548487323624471e+00 1.296866580866274887e+01 9.476784690076932804e+00
2.280406606159581795e+00 1.295219320531195706e+01 9.483919010337706013e+00
2.283265271100315630e+00 1.293575848482709922e+01 9.491047273982447408e+00
2.286124482502475797e+00 1.291936152325189369e+01 9.498169479922426106e+00
2.288984240721955832e+00 1.290300219714776020e+01 9.505285627086017541e+00
2.291844546113894765e+00 1.288668038359120338e+01 9.512395714418646619e+00
2.294705399032676230e+00 1.287039596017127074e+01 9.519499740882739758e+00
2.297566799831931572e+00 1.285414880498697165e+01 9.526597705457675147e+00
2.300428748864539852e+00 1.283793879664474957e+01 9.533689607139722355e+00
2.303291246482628729e+00 1.282176581425595252e+01 9.540775444942010353e+00
2.306154293037577130e+00 1.280562973743430355e+01 9.547855217894474222e+00
2.309017888880013469e+00 1.278953044629343339e+01 9.554928925043780552e+00
2.311882034359819649e+00 1.277346782144435444e+01 9.561996565453318553e+00
2.314746729826130167e+00 1.275744174399302722e+01 9.569058138203125452e+00
2.317611975627332566e+00 1.274145209553788405e+01 9.576113642389843861e+00
2.320477772111071868e+00 1.272549875816738307e+01 9.583163077126672036e+00
2.323344119624248361e+00 1.270958161445759949e+01 9.590206441543315918e+00
2.326211018513019368e+00 1.269370054746978482e+01 9.597243734785960712e+00
2.329078469122800588e+00 1.267785544074797777e+01 9.604274956017185616e+00
2.331946471798267861e+00 1.266204617831662205e+01 9.611300104415953172e+00
2.334815026883356737e+00 1.264627264467818257e+01 9.618319179177536427e+00
2.337684134721265128e+00 1.263053472481077755e+01 9.625332179513486963e+00
2.340553795654452429e+00 1.261483230416586032e+01 9.632339104651585160e+00
2.343424010024642179e+00 1.259916526866584263e+01 9.639339953835801111e+00
2.346294778172822060e+00 1.258353350470181553e+01 9.646334726326221798e+00
2.349166100439246119e+00 1.256793689913120460e+01 9.653323421399040427e+00
2.352037977163434768e+00 1.255237533927549798e+01 9.660306038346492485e+00
2.354910408684175671e+00 1.253684871291796021e+01 9.667282576476809552e+00
2.357783395339525079e+00 1.252135690830135140e+01 9.674253035114178445e+00
2.360656937466810046e+00 1.250589981412569252e+01 9.681217413598698585e+00
2.363531035402627101e+00 1.249047731954599527e+01 9.688175711286335812e+00
2.366405689482845354e+00 1.247508931417004874e+01 9.695127927548872648e+00
2.369280900042606497e+00 1.245973568805619536e+01 9.702074061773869218e+00
2.372156667416325249e+00 1.244441633171112649e+01 9.709014113364624166e+00
2.375032991937692906e+00 1.242913113608768683e+01 9.715948081740117814e+00
2.377909873939674679e+00 1.241387999258268415e+01 9.722875966334987297e+00
2.380787313754513246e+00 1.239866279303473817e+01 9.729797766599455500e+00
2.383665311713729640e+00 1.238347942972211158e+01 9.736713481999320408e+00
2.386543868148123249e+00 1.236832979536056776e+01 9.743623112015892929e+00
2.389422983387773591e+00 1.235321378310123563e+01 9.750526656145950710e+00
2.392302657762040763e+00 1.233813128652848512e+01 9.757424113901715046e+00
2.395182891599566766e+00 1.232308219965783103e+01 9.764315484810785151e+00
2.398063685228276398e+00 1.230806641693381742e+01 9.771200768416118621e+00
2.400945038975378587e+00 1.229308383322795706e+01 9.778079964275960378e+00
2.403826953167367275e+00 1.227813434383661928e+01 9.784953071963842675e+00
2.406709428130021422e+00 1.226321784447901031e+01 9.791820091068510479e+00
2.409592464188407668e+00 1.224833423129508603e+01 9.798681021193875296e+00
2.412476061666880334e+00 1.223348340084353758e+01 9.805535861959011612e+00
2.415360220889082310e+00 1.221866525009974858e+01 9.812384612998078737e+00
2.418244942177946388e+00 1.220387967645378424e+01 9.819227273960297708e+00
2.421130225855696150e+00 1.218912657770838415e+01 9.826063844509906886e+00
2.424016072243847741e+00 1.217440585207696202e+01 9.832894324326124647e+00
2.426902481663208988e+00 1.215971739818163755e+01 9.839718713103101422e+00
2.429789454433881168e+00 1.214506111505124686e+01 9.846537010549889501e+00
2.432676990875262568e+00 1.213043690211938497e+01 9.853349216390393295e+00
2.435565091306044483e+00 1.211584465922246423e+01 9.860155330363339132e+00
2.438453756044216991e+00 1.210128428659776567e+01 9.866955352222230857e+00
2.441342985407066735e+00 1.208675568488151164e+01 9.873749281735307193e+00
2.444232779711179138e+00 1.207225875510695090e+01 9.880537118685507991e+00
2.447123139272439296e+00 1.205779339870243483e+01 9.887318862870438707e+00
2.450014064406034198e+00 1.204335951748954869e+01 9.894094514102322435e+00
2.452905555426449613e+00 1.202895701368120385e+01 9.900864072207960831e+00
2.455797612647476313e+00 1.201458578987975834e+01 9.907627537028707465e+00
2.458690236382208294e+00 1.200024574907516595e+01 9.914384908420416309e+00
2.461583426943042774e+00 1.198593679464311634e+01 9.921136186253411537e+00
2.464477184641683749e+00 1.197165883034317524e+01 9.927881370412446671e+00
2.467371509789140216e+00 1.195741176031696895e+01 9.934620460796667274e+00
2.470266402695729724e+00 1.194319548908634765e+01 9.941353457319573650e+00
2.473161863671078375e+00 1.192900992155157169e+01 9.948080359908981762e+00
2.476057893024120382e+00 1.191485496298950153e+01 9.954801168506985931e+00
2.478954491063100729e+00 1.190073051905181600e+01 9.961515883069930410e+00
2.481851658095576063e+00 1.188663649576322179e+01 9.968224503568341888e+00
2.484749394428413805e+00 1.187257279951966105e+01 9.974927029986938365e+00
2.487647700367796588e+00 1.185853933708657060e+01 9.981623462324561658e+00
2.490546576219218711e+00 1.184453601559710201e+01 9.988313800594148972e+00
2.493446022287491459e+00 1.183056274255040563e+01 9.994998044822681393e+00
2.496346038876740892e+00 1.181661942580985425e+01 1.000167619505117678e+01
2.499246626290409612e+00 1.180270597360134843e+01 1.000834825133463113e+01
2.502147784831259880e+00 1.178882229451158281e+01 1.001501421374199552e+01
2.505049514801370947e+00 1.177496829748633544e+01 1.002167408235612100e+01
2.507951816502142162e+00 1.176114389182877851e+01 1.002832785727375153e+01
2.510854690234293862e+00 1.174734898719778187e+01 1.003497553860544933e+01
2.513758136297866486e+00 1.173358349360623620e+01 1.004161712647560734e+01
2.516662154992225897e+00 1.171984732141936725e+01 1.004825262102237105e+01
2.519566746616059394e+00 1.170614038135309443e+01 1.005488202239763140e+01
2.522471911467377925e+00 1.169246258447235931e+01 1.006150533076696796e+01
2.525377649843519201e+00 1.167881384218949314e+01 1.006812254630962578e+01
2.528283962041146360e+00 1.166519406626257727e+01 1.007473366921849234e+01
2.531190848356250633e+00 1.165160316879381064e+01 1.008133869970003005e+01
2.534098309084150014e+00 1.163804106222789336e+01 1.008793763797427978e+01
2.537006344519491918e+00 1.162450765935043684e+01 1.009453048427478628e+01
2.539914954956254078e+00 1.161100287328632241e+01 1.010111723884860702e+01
2.542824140687744539e+00 1.159752661749815772e+01 1.010769790195623585e+01
2.545733902006603433e+00 1.158407880578465310e+01 1.011427247387160122e+01
2.548644239204802986e+00 1.157065935227907261e+01 1.012084095488201463e+01
2.551555152573649288e+00 1.155726817144766017e+01 1.012740334528813690e+01
2.554466642403783183e+00 1.154390517808807459e+01 1.013395964540395688e+01
2.557378708985180715e+00 1.153057028732784772e+01 1.014050985555674167e+01
2.560291352607154014e+00 1.151726341462284964e+01 1.014705397608701887e+01
2.563204573558352628e+00 1.150398447575573968e+01 1.015359200734852863e+01
2.566118372126763525e+00 1.149073338683446011e+01 1.016012394970819166e+01
2.569032748599713312e+00 1.147751006429070664e+01 1.016664980354608971e+01
2.571947703263868679e+00 1.146431442487841856e+01 1.017316956925542115e+01
2.574863236405236844e+00 1.145114638567230614e+01 1.017968324724245832e+01
2.577779348309166441e+00 1.143800586406631581e+01 1.018619083792654578e+01
2.580696039260348407e+00 1.142489277777218248e+01 1.019269234174003280e+01
2.583613309542817760e+00 1.141180704481793917e+01 1.019918775912825737e+01
2.586531159439954486e+00 1.139874858354644793e+01 1.020567709054951600e+01
